	(0_ipdb, 1_gapdb)	(0_ipdb, 1_gapdb)	(2.04094e+25, 1.35261e+28)	(2.69001e+06, 1.91578e+07)	0.00150889	-	0.140413	=	-0.138904
	(2_lmcut, 1_gapdb)	(2_lmcut, 1_gapdb)	(2.22928e+25, 1.35261e+28)	(2.6901e+06, 1.91578e+07)	0.00164813	-	0.140418	=	-0.13877
	(7_mands, 9_gapdb)	(7_mands, 9_gapdb)	(2.00358e+25, 5.61344e+28)	(2.6902e+06, 1.93368e+07)	0.000356925	-	0.139123	=	-0.138766
	(0_ipdb, 9_gapdb)	(0_ipdb, 9_gapdb)	(2.04094e+25, 5.61344e+28)	(2.69001e+06, 1.93368e+07)	0.00036358	-	0.139114	=	-0.13875
	(2_lmcut, 9_gapdb)	(2_lmcut, 9_gapdb)	(2.22928e+25, 5.61344e+28)	(2.6901e+06, 1.93368e+07)	0.000397132	-	0.139118	=	-0.138721
	(5_gapdb, 1_gapdb)	(5_gapdb, 1_gapdb)	(2.0422e+25, 1.35261e+28)	(2.68322e+06, 1.91578e+07)	0.00150983	-	0.140059	=	-0.138549
	(5_gapdb, 9_gapdb)	(5_gapdb, 9_gapdb)	(2.0422e+25, 5.61344e+28)	(2.68322e+06, 1.93368e+07)	0.000363806	-	0.138762	=	-0.138399
	(10_gapdb, 11_gapdb)	(10_gapdb, 11_gapdb)	(1.58755e+27, 5.17483e+27)	(7.94738e+06, 1.87092e+07)	0.306782	-	0.424785	=	-0.118002
	(7_mands, 2_lmcut)	(7_mands, 2_lmcut)	(2.00358e+25, 2.22928e+25)	(2.6902e+06, 2.6901e+06)	0.898758	-	1.00004	=	-0.10128
	(8_gapdb, 12_gapdb)	(8_gapdb, 12_gapdb)	(4.39027e+25, 3.38075e+25)	(7.98541e+06, 5.71549e+06)	1.29861	-	1.39715	=	-0.0985439
	(0_ipdb, 2_lmcut)	(0_ipdb, 2_lmcut)	(2.04094e+25, 2.22928e+25)	(2.69001e+06, 2.6901e+06)	0.915515	-	0.999967	=	-0.084452
	(5_gapdb, 2_lmcut)	(5_gapdb, 2_lmcut)	(2.0422e+25, 2.22928e+25)	(2.68322e+06, 2.6901e+06)	0.916082	-	0.997442	=	-0.0813604
	(7_mands, 5_gapdb)	(7_mands, 5_gapdb)	(2.00358e+25, 2.0422e+25)	(2.6902e+06, 2.68322e+06)	0.981088	-	1.0026	=	-0.0215129
	(7_mands, 0_ipdb)	(7_mands, 0_ipdb)	(2.00358e+25, 2.04094e+25)	(2.6902e+06, 2.69001e+06)	0.981697	-	1.00007	=	-0.018374
	(0_ipdb, 5_gapdb)	(0_ipdb, 5_gapdb)	(2.04094e+25, 2.0422e+25)	(2.69001e+06, 2.68322e+06)	0.99938	-	1.00253	=	-0.00315008
	(5_gapdb, 0_ipdb)	(5_gapdb, 0_ipdb)	(2.0422e+25, 2.04094e+25)	(2.68322e+06, 2.69001e+06)	1.00062	-	0.997476	=	0.00314407
	(0_ipdb, 7_mands)	(0_ipdb, 7_mands)	(2.04094e+25, 2.00358e+25)	(2.69001e+06, 2.6902e+06)	1.01864	-	0.999929	=	0.0187153
	(5_gapdb, 7_mands)	(5_gapdb, 7_mands)	(2.0422e+25, 2.00358e+25)	(2.68322e+06, 2.6902e+06)	1.01928	-	0.997405	=	0.0218707
	(12_gapdb, 8_gapdb)	(12_gapdb, 8_gapdb)	(3.38075e+25, 4.39027e+25)	(5.71549e+06, 7.98541e+06)	0.770055	-	0.715742	=	0.0543135
	(2_lmcut, 5_gapdb)	(2_lmcut, 5_gapdb)	(2.22928e+25, 2.0422e+25)	(2.6901e+06, 2.68322e+06)	1.09161	-	1.00256	=	0.0890411
	(2_lmcut, 0_ipdb)	(2_lmcut, 0_ipdb)	(2.22928e+25, 2.04094e+25)	(2.6901e+06, 2.69001e+06)	1.09228	-	1.00003	=	0.0922485
	(2_lmcut, 7_mands)	(2_lmcut, 7_mands)	(2.22928e+25, 2.00358e+25)	(2.6901e+06, 2.6902e+06)	1.11265	-	0.999963	=	0.112684
	(7_mands, 8_gapdb)	(7_mands, 8_gapdb)	(2.00358e+25, 4.39027e+25)	(2.6902e+06, 7.98541e+06)	0.456368	-	0.336889	=	0.119479
	(7_mands, 12_gapdb)	(7_mands, 12_gapdb)	(2.00358e+25, 3.38075e+25)	(2.6902e+06, 5.71549e+06)	0.592644	-	0.470686	=	0.121958
	(0_ipdb, 8_gapdb)	(0_ipdb, 8_gapdb)	(2.04094e+25, 4.39027e+25)	(2.69001e+06, 7.98541e+06)	0.464877	-	0.336866	=	0.128011
	(5_gapdb, 8_gapdb)	(5_gapdb, 8_gapdb)	(2.0422e+25, 4.39027e+25)	(2.68322e+06, 7.98541e+06)	0.465165	-	0.336015	=	0.12915
	(0_ipdb, 12_gapdb)	(0_ipdb, 12_gapdb)	(2.04094e+25, 3.38075e+25)	(2.69001e+06, 5.71549e+06)	0.603693	-	0.470653	=	0.133041
	(5_gapdb, 12_gapdb)	(5_gapdb, 12_gapdb)	(2.0422e+25, 3.38075e+25)	(2.68322e+06, 5.71549e+06)	0.604067	-	0.469465	=	0.134603
	(2_lmcut, 8_gapdb)	(2_lmcut, 8_gapdb)	(2.22928e+25, 4.39027e+25)	(2.6901e+06, 7.98541e+06)	0.507777	-	0.336877	=	0.1709
	(10_gapdb, 6_gapdb)	(10_gapdb, 6_gapdb)	(1.58755e+27, 1.44456e+27)	(7.94738e+06, 8.6415e+06)	1.09898	-	0.919676	=	0.179308
	(2_lmcut, 12_gapdb)	(2_lmcut, 12_gapdb)	(2.22928e+25, 3.38075e+25)	(2.6901e+06, 5.71549e+06)	0.659403	-	0.470668	=	0.188735



instance_name: p02_F_415.csv

A*:	{
		(0_ipdb,6.93451e+06)
		(1_lmcut,6.93462e+06)
		(2_mands,6.9304e+06)
		(3_gapdb,1.00702e+07)
		(4_gapdb,6.54418e+06)
		(5_gapdb,3.56765e+07)
		(6_gapdb,2.75888e+07)
		(7_gapdb,3.56765e+07)
		(8_gapdb,3.49523e+07)
		(9_gapdb,9.24587e+06)
		(10_gapdb,1.00707e+07)
		(11_gapdb,3.56765e+07)
		(12_gapdb,2.75795e+07)
	}
ss:	{
		(0_ipdb,7.47941e+18)
		(1_lmcut,8.41985e+18)
		(2_mands,8.55837e+18)
		(3_gapdb,4.89149e+21)
		(4_gapdb,1.59305e+20)
		(5_gapdb,3.52233e+22)
		(6_gapdb,5.35945e+22)
		(7_gapdb,6.22062e+22)
		(8_gapdb,2.55945e+22)
		(9_gapdb,8.48455e+20)
		(10_gapdb,3.59002e+21)
		(11_gapdb,8.7814e+21)
		(12_gapdb,1.9425e+23)
	}

Measure_1:

-A* h1/h2
	1	0.999984	1.00059	0.688617	1.05965	0.194372	0.251352	0.194372	0.198399	0.750012	0.688583	0.194372	0.251437
	1.00002	1	1.00061	0.688628	1.05966	0.194375	0.251356	0.194375	0.198402	0.750024	0.688594	0.194375	0.251441
	0.999407	0.999391	1	0.688209	1.05902	0.194257	0.251203	0.194257	0.198282	0.749567	0.688175	0.194257	0.251288
	1.45219	1.45216	1.45305	1	1.5388	0.282264	0.36501	0.282264	0.288113	1.08916	0.99995	0.282264	0.365134
	0.943712	0.943697	0.944272	0.649856	1	0.183431	0.237204	0.183431	0.187232	0.707795	0.649824	0.183431	0.237284
	5.14478	5.14469	5.14783	3.54278	5.45164	1	1.29315	1	1.02072	3.85864	3.5426	1	1.29359
	3.97848	3.97842	3.98084	2.73965	4.21578	0.773305	1	0.773305	0.789327	2.98391	2.73951	0.773305	1.00034
	5.14478	5.14469	5.14783	3.54278	5.45164	1	1.29315	1	1.02072	3.85864	3.5426	1	1.29359
	5.04034	5.04026	5.04333	3.47086	5.34097	0.979701	1.2669	0.979701	1	3.78031	3.47069	0.979701	1.26733
	1.33331	1.33329	1.3341	0.918142	1.41284	0.259159	0.335131	0.259159	0.264528	1	0.918096	0.259159	0.335244
	1.45226	1.45224	1.45312	1.00005	1.53888	0.282278	0.365029	0.282278	0.288127	1.08921	1	0.282278	0.365152
	5.14478	5.14469	5.14783	3.54278	5.45164	1	1.29315	1	1.02072	3.85864	3.5426	1	1.29359
