	0.236625		1
	0.236625		1
	0.360872		1
	0.360872		1
	0.360872		1
	0.44792		1
	0.44792		1
	0.453195		1
	0.474172		1
	0.761056		1
	0.761056		1
	0.761056		1
	0.796284		1
	0.796284		1
	0.796284		1
	0.805661		1
	0.805661		1
	0.805661		1
	0.805661		1
	0.805661		1
	0.805661		1
	0.944636		1
	0.944636		1
	0.955759		1
	0.988362		1
	0.988362		1
	1		1
	1		1
	1		1
	1		1
	1		1
	1		1
	1		1
	1		1
	1		1
	1		1
	1.01178		1
	1.01178		1
	1.04629		1
	1.05861		1
	1.05861		1
	1.24122		1
	1.24122		1
	1.24122		1
	1.24122		1
	1.24122		1
	1.24122		1
	1.25583		1
	1.25583		1
	1.25583		1
	1.31396		1
	1.31396		1
	1.31396		1
	2		1
	2		1
	2		1
	2		1
	2		1
	2		1
	2		1
	2		1
	2		1
	2		1
	2		1
	2		1
	2		1
	2		1
	2		1
	2		1
	2		1
	2		1
	2		1
	2		1
	2		1
	2		1
	2		1
	2		1
	2		1
	2		1
	2		1
	2		1
	2		1
	2		1
	2		1
	2		1
	2		1
	2		1
	2		1
	2		1
	2		1
	2		1
	2		1
	2		1
	2		1
	2		1
	2		1
	2		1
	2.42779e-05		1
	2.42779e-05		1
	2.46957e-05		1
	2.8177e-05		1
	2.8177e-05		1
	2.86619e-05		1
	4.03789e-05		1
	4.68639e-05		1
	0.000169212		1
	0.000169212		1
	0.00018735		1
	0.00018735		1
	0.000188952		1
	0.000196388		1
	0.000196388		1
	0.000217439		1
	0.000217439		1
	0.000219299		1
	0.00368358		1
	0.00368358		1
	0.00374697		1
	0.00612652		1
	0.00659084		1
	0.00764935		1
	0.0256738		1
	0.0256738		1
	0.0284259		1
	0.0284259		1
	0.028669		1
	0.128487		1
	0.128487		1
	0.129586		1
	0.129586		1
	0.129586		1
	0.129586		1
	0.130698		1
	0.131815		1
	0.131815		1
	0.143477		1
	0.143477		1
	0.143477		1
	0.143477		1
	0.145945		1
	0.145945		1
	0.213699		1
	0.215526		1
	0.215526		1
	0.23863		1
	0.23863		1
	0.601252		1
	0.601252		1
	0.611598		1
	0.861621		1
	0.895525		1
	0.895525		1
	0.903183		1
	0.903183		1
	0.903183		1
	0.903183		1
	0.983083		1
	0.983083		1
	0.991521		1
	0.991521		1
	1		1
	1		1
	1		1
	1		1
	1		1
	1		1
	1.00855		1
	1.00855		1
	1.01721		1
	1.01721		1
	1.1072		1
	1.1072		1
	1.1072		1
	1.1072		1
	1.11666		1
	1.11666		1
	1.1606		1
	1.63506		1
	1.6632		1
	1.6632		1
	2		1
	2		1
	2		1
	2		1
	2		1
	2		1
	2		1
	2		1
	2		1
	2		1
	2		1
	2		1
	2		1
	2		1
	2		1
	2		1
	2		1
	2		1
	2		1
	2		1
	2		1
	2		1
	2		1
	2		1
	2		1
	2		1
	2		1
	2		1
	2		1
	2		1
	2		1
	2		1
	2		1
	2		1
	2		1
	2		1
	2		1
	2		1
	2		1
	2		1
	2		1
	2		1
	2		1
	2		1
	2		1
	2		1
	2		1
	2		1
	2		1
all_instances_solved: 3
